2021-05-23 09:43:24,806 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:43:24,806 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:43:24,807 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:43:24,807 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 09:44:08,609 [Worker-52: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:44:08,609 [Worker-52: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:44:08,610 [Worker-52: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:44:08,611 [Worker-52: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 09:45:07,622 [Worker-54: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:45:07,622 [Worker-54: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:45:07,623 [Worker-54: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:45:07,623 [Worker-54: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 09:45:52,145 [Worker-53: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:45:52,146 [Worker-53: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:45:52,148 [Worker-53: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:45:52,148 [Worker-53: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 09:46:45,411 [Worker-49: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:46:45,411 [Worker-49: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:46:45,413 [Worker-49: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:46:45,413 [Worker-49: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 09:50:53,111 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:50:53,111 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:50:53,112 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:50:53,112 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 11:23:26,373 [Worker-68: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 11:23:26,375 [Worker-68: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 11:23:26,378 [Worker-68: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 11:23:26,379 [Worker-68: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-25 20:15:26,970 [Worker-2: Refreshing workspace] ERROR o.e.m.c.i.p.r.ProjectRegistryReader - Can't read workspace state
java.io.StreamCorruptedException: invalid stream header: 00000000
	at java.base/java.io.ObjectInputStream.readStreamHeader(ObjectInputStream.java:946) ~[na:na]
	at java.base/java.io.ObjectInputStream.<init>(ObjectInputStream.java:385) ~[na:na]
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryReader$1.<init>(ProjectRegistryReader.java:67) ~[na:na]
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryReader.readWorkspaceState(ProjectRegistryReader.java:67) ~[na:na]
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryManager.<init>(ProjectRegistryManager.java:164) ~[na:na]
	at org.eclipse.m2e.core.internal.MavenPluginActivator.start(MavenPluginActivator.java:240) ~[na:na]
